,loss_of_supply,soc,battery_kwh,solar_generation_kw,load_demand_kw,pv_to_load_kw,pv_to_battery_kw,battery_to_load_kw,grid_to_load_kw,unmet_load_kw,can_charge,Grid,PCC_Breaker,Islanding_Controller,PV_Array,PV_Inverter,Battery_Pack,BMS,PCS
03.02.2026 03:00,0,0,0,0,1.543856397,0,0,0,1.543856397,0,0,1,1,1,1,1,1,1,1
03.02.2026 04:00,0,0,0,0,2.099698256,0,0,0,2.099698256,0,0,1,1,1,1,1,1,1,1
03.02.2026 05:00,0,0,0,0,1.914685969,0,0,0,1.914685969,0,0,1,1,1,1,1,1,1,1
03.02.2026 06:00,0,0,0,0.197703458,2.497944439,0.197703458,0,0,2.300240981,0,0,1,1,1,1,1,1,1,1
03.02.2026 07:00,0,0,0,0.259171466,2.518665021,0.259171466,0,0,2.259493555,0,0,1,1,1,1,1,1,1,1
03.02.2026 08:00,0,0,0,0.508192936,3.05414713,0.508192936,0,0,2.545954193,0,0,1,1,1,1,1,1,1,1
03.02.2026 09:00,0,0,0,0.587261842,3.052377307,0.587261842,0,0,2.465115466,0,0,1,1,1,1,1,1,1,1
03.02.2026 10:00,0,0,0,1.000944837,3.137410108,1.000944837,0,0,2.136465272,0,0,1,1,1,1,1,1,1,1
03.02.2026 11:00,0,0,0,1.197812972,3.935991359,1.197812972,0,0,2.738178387,0,0,1,1,1,1,1,1,1,1
03.02.2026 12:00,0,0,0,1.254861355,3.791893911,1.254861355,0,0,2.537032556,0,0,1,1,1,1,1,1,1,1
03.02.2026 13:00,0,0,0,1.273127228,3.523702139,1.273127228,0,0,2.250574911,0,0,1,1,1,1,1,1,1,1
03.02.2026 14:00,0,0,0,0.766745219,3.281045474,0.766745219,0,0,2.514300255,0,0,1,1,1,1,1,1,1,1
03.02.2026 15:00,0,0,0,0.581465107,3.211682364,0.581465107,0,0,2.630217257,0,0,1,1,1,1,1,1,1,1
03.02.2026 16:00,0,0,0,0.619554545,3.00349543,0.619554545,0,0,2.383940885,0,0,1,1,1,1,1,1,1,1
03.02.2026 17:00,0,0,0,0.309213416,2.826269195,0.309213416,0,0,2.517055779,0,0,1,1,1,1,1,1,1,0
03.02.2026 18:00,0,0,0,0.25993284,2.295255524,0.25993284,0,0,2.035322684,0,0,1,1,1,1,1,1,1,0
03.02.2026 19:00,0,0,0,0,2.391585218,0,0,0,2.391585218,0,0,1,1,1,1,1,1,1,0
03.02.2026 20:00,0,0,0,0,1.552294959,0,0,0,1.552294959,0,0,1,1,1,1,1,1,1,0
03.02.2026 21:00,0,0,0,0,1.218879063,0,0,0,1.218879063,0,0,1,1,1,1,1,1,1,0
03.02.2026 22:00,0,0,0,0,1.29723898,0,0,0,1.29723898,0,0,1,1,1,1,1,1,1,0
03.02.2026 23:00,0,0,0,0,1.432131161,0,0,0,1.432131161,0,0,1,1,1,1,1,1,1,0
04.02.2026 00:00,0,0,0,0,1.367588376,0,0,0,1.367588376,0,0,1,1,1,1,1,1,1,0
04.02.2026 01:00,0,0,0,0,1.364180553,0,0,0,1.364180553,0,0,1,1,1,1,1,1,1,0
04.02.2026 02:00,0,0,0,0,1.338902012,0,0,0,1.338902012,0,0,1,1,1,1,1,1,1,0
04.02.2026 03:00,0,0,0,0,1.540210821,0,0,0,1.540210821,0,0,1,1,1,1,1,1,1,0
04.02.2026 04:00,0,0,0,0,1.75825302,0,0,0,1.75825302,0,0,1,1,1,1,1,1,1,0
04.02.2026 05:00,0,0,0,0,2.267915179,0,0,0,2.267915179,0,0,1,1,1,1,1,1,1,0
04.02.2026 06:00,0,0,0,0.346147141,2.145536848,0.346147141,0,0,1.799389707,0,0,1,1,1,1,1,1,1,0
04.02.2026 07:00,0,0,0,0.297828783,2.691839592,0.297828783,0,0,2.394010809,0,0,1,1,1,1,1,1,1,0
04.02.2026 08:00,0,0,0,0.511416388,3.271505481,0.511416388,0,0,2.760089093,0,0,1,1,1,1,1,1,1,0
04.02.2026 09:00,0,0,0,0.872717313,3.314341974,0.872717313,0,0,2.44162466,0,0,1,1,1,1,1,1,1,0
04.02.2026 10:00,0,0,0,0.921545288,3.553892672,0.921545288,0,0,2.632347384,0,0,1,1,1,1,1,1,1,1
04.02.2026 11:00,0,0,0,1.036157419,3.344070895,1.036157419,0,0,2.307913476,0,0,1,1,1,1,1,1,1,1
04.02.2026 12:00,0,0,0,1.293908173,3.649650017,1.293908173,0,0,2.355741844,0,0,1,1,1,1,1,1,1,1
04.02.2026 13:00,0,0,0,1.292806076,3.58899778,1.292806076,0,0,2.296191703,0,0,1,1,1,1,1,1,1,1
04.02.2026 14:00,0,0,0,1.131696689,3.097293964,1.131696689,0,0,1.965597275,0,0,1,1,1,1,1,1,1,1
04.02.2026 15:00,0,0,0,0.666133385,3.494998691,0.666133385,0,0,2.828865306,0,0,1,1,1,1,1,1,1,1
04.02.2026 16:00,0,0,0,0.533402119,2.886020189,0.533402119,0,0,2.35261807,0,0,1,1,1,1,1,1,1,1
04.02.2026 17:00,0,0,0,0.409351013,2.560248378,0.409351013,0,0,2.150897366,0,0,1,1,1,1,1,1,1,1
04.02.2026 18:00,0,0,0,0.163852364,2.112390614,0.163852364,0,0,1.948538251,0,0,1,1,1,1,1,1,1,1
04.02.2026 19:00,0,0,0,0,1.92982407,0,0,0,1.92982407,0,0,1,1,1,1,1,1,1,1
04.02.2026 20:00,0,0,0,0,1.867986053,0,0,0,1.867986053,0,0,1,1,1,1,1,1,1,1
04.02.2026 21:00,0,0,0,0,1.520015306,0,0,0,1.520015306,0,0,1,1,1,1,1,1,1,1
04.02.2026 22:00,0,0,0,0,1.030174607,0,0,0,1.030174607,0,0,1,1,1,1,1,1,1,1
04.02.2026 23:00,0,0,0,0,1.096341891,0,0,0,1.096341891,0,0,1,1,1,1,1,1,1,1
05.02.2026 00:00,0,0,0,0,1.030172212,0,0,0,1.030172212,0,0,1,1,1,1,1,1,1,1
05.02.2026 01:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
05.02.2026 02:00,0,0,0,0,1.124835237,0,0,0,1.124835237,0,0,1,1,1,1,1,1,1,1
05.02.2026 03:00,0,0,0,0,1.454870499,0,0,0,1.454870499,0,0,1,1,1,1,1,1,1,1
05.02.2026 04:00,0,0,0,0,1.604104718,0,0,0,1.604104718,0,0,1,1,1,1,1,1,1,1
05.02.2026 05:00,0,0,0,0,1.989392282,0,0,0,1.989392282,0,0,1,1,1,1,0,1,1,1
05.02.2026 06:00,0,0,0,0.276783027,2.643640165,0.276783027,0,0,2.366857138,0,0,1,1,1,1,1,1,1,1
05.02.2026 07:00,0,0,0,0.352522438,2.697305876,0.352522438,0,0,2.344783437,0,0,1,1,1,1,1,1,1,1
05.02.2026 08:00,0,0,0,0.650489262,3.160393427,0.650489262,0,0,2.509904165,0,0,1,1,1,1,1,1,1,1
05.02.2026 09:00,0,0,0,0.89291345,3.070243281,0.89291345,0,0,2.177329831,0,0,1,1,1,1,1,1,1,1
05.02.2026 10:00,0,0,0,1.089557418,3.414086238,1.089557418,0,0,2.32452882,0,0,1,1,1,1,1,1,1,1
05.02.2026 11:00,0,0,0,1.276902985,3.843354264,1.276902985,0,0,2.56645128,0,0,1,1,1,1,1,1,1,1
05.02.2026 12:00,0,0,0,1.355907866,3.704013044,1.355907866,0,0,2.348105177,0,0,1,1,1,1,1,1,1,1
05.02.2026 13:00,0,0,0,1.323276492,3.588892771,1.323276492,0,0,2.265616279,0,0,1,1,1,1,1,1,1,1
05.02.2026 14:00,0,0,0,0.95631139,3.789896147,0.95631139,0,0,2.833584757,0,0,1,1,1,1,1,1,1,1
05.02.2026 15:00,0,0,0,0.697568419,3.001973543,0.697568419,0,0,2.304405124,0,0,1,1,1,1,1,1,1,1
05.02.2026 16:00,0,0,0,0.500056007,2.752785158,0.500056007,0,0,2.252729152,0,0,1,1,1,1,1,1,1,1
05.02.2026 17:00,0,0,0,0.495789625,2.563627929,0.495789625,0,0,2.067838304,0,0,1,1,1,1,1,1,1,1
05.02.2026 18:00,0,0,0,0.344636206,2.047823056,0.344636206,0,0,1.703186851,0,0,1,1,1,1,1,1,1,1
05.02.2026 19:00,0,0,0,0,1.782262974,0,0,0,1.782262974,0,0,1,1,1,1,1,1,1,1
05.02.2026 20:00,0,0,0,0,1.955699634,0,0,0,1.955699634,0,0,1,1,1,1,1,1,1,1
05.02.2026 21:00,0,0,0,0,1.411911408,0,0,0,1.411911408,0,0,1,1,1,1,1,1,1,1
05.02.2026 22:00,0,0,0,0,1.032039392,0,0,0,1.032039392,0,0,1,1,1,1,1,1,1,1
05.02.2026 23:00,0,0,0,0,1.294568322,0,0,0,1.294568322,0,0,1,1,1,1,1,1,1,1
06.02.2026 00:00,0,0,0,0,1.421257846,0,0,0,1.421257846,0,0,1,1,1,1,1,1,1,1
06.02.2026 01:00,0,0,0,0,1.253554746,0,0,0,1.253554746,0,0,1,1,1,1,1,1,1,1
06.02.2026 02:00,0,0,0,0,1.43525836,0,0,0,1.43525836,0,0,1,1,1,1,1,1,1,1
06.02.2026 03:00,0,0,0,0,1.403205388,0,0,0,1.403205388,0,0,1,1,1,1,1,1,1,1
06.02.2026 04:00,0,0,0,0,1.726928356,0,0,0,1.726928356,0,0,1,1,1,1,1,1,1,1
06.02.2026 05:00,0,0,0,0,1.723593421,0,0,0,1.723593421,0,0,1,1,1,1,1,1,1,1
06.02.2026 06:00,0,0,0,0.244990454,2.220255882,0.244990454,0,0,1.975265428,0,0,1,1,1,1,1,1,1,1
06.02.2026 07:00,0,0,0,0.308422986,3.003558586,0,0,0,3.003558586,0,0,1,1,1,1,0,1,1,1
06.02.2026 08:00,0,0,0,0.589123176,2.948071108,0,0,0,2.948071108,0,0,1,1,1,1,0,1,1,1
06.02.2026 09:00,0,0,0,0.968797677,3.258652629,0,0,0,3.258652629,0,0,1,1,1,1,0,1,1,1
06.02.2026 10:00,0,0,0,1.040076206,3.743251541,0,0,0,3.743251541,0,0,1,1,1,1,0,1,1,1
06.02.2026 11:00,0,0,0,1.115456885,3.762775015,1.115456885,0,0,2.64731813,0,0,1,1,1,1,1,1,1,1
06.02.2026 12:00,0,0,0,1.255872084,3.458320109,1.255872084,0,0,2.202448025,0,0,1,1,1,1,1,1,1,1
06.02.2026 13:00,0,0,0,1.159559886,3.337190274,1.159559886,0,0,2.177630388,0,0,1,1,1,1,1,1,1,1
06.02.2026 14:00,0,0,0,0.838581443,3.620755986,0.838581443,0,0,2.782174543,0,0,1,1,1,1,1,1,1,1
06.02.2026 15:00,0,0,0,0.836702973,2.964199151,0.836702973,0,0,2.127496178,0,0,1,1,1,1,1,1,1,1
06.02.2026 16:00,0,0,0,0.409188135,3.238503215,0.409188135,0,0,2.82931508,0,0,1,1,1,1,1,1,1,1
06.02.2026 17:00,0,0,0,0.412250872,2.699307917,0.412250872,0,0,2.287057045,0,0,1,1,1,1,1,1,1,1
06.02.2026 18:00,0,0,0,0.243007269,2.133649573,0.243007269,0,0,1.890642303,0,0,1,1,1,1,1,1,1,1
06.02.2026 19:00,0,0,0,0,2.368074375,0,0,0,2.368074375,0,0,1,1,1,1,1,1,0,1
06.02.2026 20:00,0,0,0,0,1.729996303,0,0,0,1.729996303,0,0,1,1,1,1,1,1,1,1
06.02.2026 21:00,0,0,0,0,1.833750634,0,0,0,1.833750634,0,0,1,1,1,1,1,1,1,1
06.02.2026 22:00,0,0,0,0,1.539370918,0,0,0,1.539370918,0,0,1,1,1,1,1,1,1,1
06.02.2026 23:00,0,0,0,0,1.209756765,0,0,0,1.209756765,0,0,1,1,1,1,1,1,1,1
07.02.2026 00:00,0,0,0,0,1.115133102,0,0,0,1.115133102,0,0,1,1,1,1,1,1,1,1
07.02.2026 01:00,0,0,0,0,1.069633285,0,0,0,1.069633285,0,0,1,1,1,1,1,1,1,1
07.02.2026 02:00,0,0,0,0,1.444707929,0,0,0,1.444707929,0,0,1,1,1,1,1,1,1,1
07.02.2026 03:00,0,0,0,0,1.531892565,0,0,0,1.531892565,0,0,1,1,1,1,1,0,1,1
07.02.2026 04:00,0,0,0,0,1.782616729,0,0,0,1.782616729,0,0,1,1,1,1,1,0,1,1
07.02.2026 05:00,0,0,0,0,2.095710799,0,0,0,2.095710799,0,0,1,1,1,1,1,0,1,1
07.02.2026 06:00,0,0,0,0.366186915,2.022626717,0.366186915,0,0,1.656439802,0,0,1,1,1,1,1,0,1,1
07.02.2026 07:00,0,0,0,0.41819571,2.488473088,0.41819571,0,0,2.070277378,0,0,1,1,1,1,1,0,1,1
07.02.2026 08:00,0,0,0,0.649100208,2.636519606,0.649100208,0,0,1.987419398,0,0,1,1,1,1,1,0,1,1
07.02.2026 09:00,0,0,0,0.943162115,3.342989099,0.943162115,0,0,2.399826983,0,0,1,1,1,1,1,0,1,1
07.02.2026 10:00,0,0,0,1.226662038,3.549892127,1.226662038,0,0,2.323230089,0,0,1,1,1,1,1,0,1,1
07.02.2026 11:00,1,0,0,1.41516316,3.547544858,1.41516316,0,0,0,2.132381698,0,1,1,0,1,1,0,1,1
07.02.2026 12:00,1,0,0,1.383319451,3.335876452,1.383319451,0,0,0,1.952557002,0,1,1,0,1,1,0,1,1
07.02.2026 13:00,0,0,0,1.374978855,3.668878187,1.374978855,0,0,2.293899332,0,0,1,1,1,1,1,0,1,1
07.02.2026 14:00,0,0,0,1.310568242,3.496032989,1.310568242,0,0,2.185464747,0,0,1,1,1,1,1,0,1,1
07.02.2026 15:00,0,0,0,0.691316513,3.484684329,0.691316513,0,0,2.793367816,0,0,1,1,1,1,1,0,1,1
07.02.2026 16:00,0,0,0,0.718540825,3.07376537,0.718540825,0,0,2.355224545,0,0,1,1,1,1,1,0,1,1
07.02.2026 17:00,0,0,0,0.374232951,2.962373496,0.374232951,0,0,2.588140545,0,0,1,1,1,1,1,0,1,1
07.02.2026 18:00,0,0,0,0.222542304,2.106370903,0.222542304,0,0,1.883828599,0,0,1,1,1,1,1,1,1,1
07.02.2026 19:00,0,0,0,0,1.870767556,0,0,0,1.870767556,0,0,1,1,1,1,1,1,1,1
07.02.2026 20:00,0,0,0,0,1.546065239,0,0,0,1.546065239,0,0,1,1,1,1,1,1,1,1
07.02.2026 21:00,0,0,0,0,1.641290202,0,0,0,1.641290202,0,0,1,1,1,1,1,1,1,1
07.02.2026 22:00,0,0,0,0,1.46992547,0,0,0,1.46992547,0,0,1,1,1,1,1,1,1,1
07.02.2026 23:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
08.02.2026 00:00,0,0,0,0,1.029561973,0,0,0,1.029561973,0,0,1,1,1,1,1,1,1,1
08.02.2026 01:00,0,0,0,0,1.488864712,0,0,0,1.488864712,0,0,1,1,1,1,1,1,1,1
08.02.2026 02:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
08.02.2026 03:00,0,0,0,0,1.527786541,0,0,0,1.527786541,0,0,1,1,1,1,1,1,1,1
08.02.2026 04:00,0,0,0,0,1.377401202,0,0,0,1.377401202,0,0,1,1,1,1,1,1,1,1
08.02.2026 05:00,0,0,0,0,2.406849198,0,0,0,2.406849198,0,0,1,1,1,1,1,1,1,1
08.02.2026 06:00,0,0,0,0.301595458,2.474371998,0.301595458,0,0,2.172776541,0,0,1,1,1,1,1,1,1,1
08.02.2026 07:00,0,0,0,0.245969642,2.754853998,0.245969642,0,0,2.508884356,0,0,1,1,1,1,1,1,1,1
08.02.2026 08:00,0,0,0,0.586856355,3.213672057,0.586856355,0,0,2.626815702,0,0,1,1,1,1,1,1,1,1
08.02.2026 09:00,0,0,0,0.956581582,3.579809974,0.956581582,0,0,2.623228391,0,0,1,1,1,1,1,1,1,1
08.02.2026 10:00,0,0,0,1.145187226,3.642788145,1.145187226,0,0,2.497600919,0,0,1,1,1,1,1,1,1,1
08.02.2026 11:00,0,0,0,1.338040529,3.586596935,1.338040529,0,0,2.248556407,0,0,1,1,1,1,1,1,1,1
08.02.2026 12:00,0,0,0,1.231179717,3.81497869,1.231179717,0,0,2.583798972,0,0,1,1,1,1,1,1,1,1
08.02.2026 13:00,0,0,0,1.349196707,3.236603987,1.349196707,0,0,1.88740728,0,0,1,1,1,1,1,1,1,1
08.02.2026 14:00,0,0,0,0.944334029,3.12579094,0.944334029,0,0,2.181456911,0,0,1,1,1,1,1,1,1,1
08.02.2026 15:00,0,0,0,1.033019003,3.250220929,1.033019003,0,0,2.217201925,0,0,1,1,1,1,1,1,1,1
08.02.2026 16:00,0,0,0,0.570302093,3.035156214,0.570302093,0,0,2.464854121,0,0,1,1,1,1,1,1,1,1
08.02.2026 17:00,0,0,0,0.414522655,2.910250342,0.414522655,0,0,2.495727686,0,0,1,1,1,1,1,1,1,1
08.02.2026 18:00,1,0,0,0.300902235,2.675403504,0.300902235,0,0,0,2.374501269,0,1,0,1,1,1,1,1,1
08.02.2026 19:00,1,0,0,0,2.387231211,0,0,0,0,2.387231211,0,1,0,1,1,1,1,1,1
08.02.2026 20:00,1,0,0,0,1.533914965,0,0,0,0,1.533914965,0,1,0,1,1,1,1,1,1
08.02.2026 21:00,1,0,0,0,1.53714827,0,0,0,0,1.53714827,0,1,0,1,1,1,1,1,1
08.02.2026 22:00,1,0,0,0,1.077631185,0,0,0,0,1.077631185,0,1,0,1,1,1,1,1,1
08.02.2026 23:00,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1
09.02.2026 00:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
09.02.2026 01:00,0,0,0,0,1.080663475,0,0,0,1.080663475,0,0,1,1,1,1,1,1,1,1
09.02.2026 02:00,0,0,0,0,1.560854299,0,0,0,1.560854299,0,0,1,1,1,1,1,1,1,1
09.02.2026 03:00,0,0,0,0,1.699709686,0,0,0,1.699709686,0,0,1,1,1,1,1,1,1,1
09.02.2026 04:00,0,0,0,0,1.649502235,0,0,0,1.649502235,0,0,1,1,1,1,1,1,1,1
09.02.2026 05:00,0,0,0,0,1.715455196,0,0,0,1.715455196,0,0,1,1,1,1,1,1,1,1
09.02.2026 06:00,0,0,0,0.270732485,2.174050502,0.270732485,0,0,1.903318017,0,0,1,1,1,1,1,1,1,1
09.02.2026 07:00,0,0,0,0.455175898,2.342289668,0.455175898,0,0,1.88711377,0,0,1,1,1,1,1,1,1,1
09.02.2026 08:00,0,0,0,0.822354989,2.86513704,0.822354989,0,0,2.042782051,0,0,1,1,1,1,1,1,1,1
09.02.2026 09:00,0,0,0,0.994916422,3.39717142,0.994916422,0,0,2.402254998,0,0,1,1,1,1,1,1,1,1
09.02.2026 10:00,0,0,0,1.253550054,3.402399408,1.253550054,0,0,2.148849354,0,0,1,1,1,1,1,1,1,1
09.02.2026 11:00,0,0,0,1.563781466,3.386111587,1.563781466,0,0,1.822330121,0,0,1,1,1,1,1,1,1,1
09.02.2026 12:00,0,0,0,1.529091371,3.25915586,1.529091371,0,0,1.730064489,0,0,1,1,1,1,1,1,1,1
09.02.2026 13:00,0,0,0,1.372406956,3.744561421,1.372406956,0,0,2.372154465,0,0,1,1,1,1,1,1,1,1
09.02.2026 14:00,0,0,0,1.231463095,3.453071794,1.231463095,0,0,2.221608698,0,0,1,1,1,1,1,1,1,1
09.02.2026 15:00,0,0,0,0.753605031,3.510630313,0.753605031,0,0,2.757025282,0,0,1,1,1,1,1,1,1,1
09.02.2026 16:00,0,0,0,0.541787843,3.320834538,0.541787843,0,0,2.779046695,0,0,1,1,1,1,1,1,1,1
09.02.2026 17:00,0,0,0,0.370028216,3.034063245,0.370028216,0,0,2.664035028,0,0,1,1,1,1,1,1,1,1
09.02.2026 18:00,0,0,0,0.251061236,2.563190239,0.251061236,0,0,2.312129003,0,0,1,1,1,1,1,1,1,1
09.02.2026 19:00,0,0,0,0,2.038071499,0,0,0,2.038071499,0,0,1,1,1,1,1,1,1,1
09.02.2026 20:00,0,0,0,0,2.045898189,0,0,0,2.045898189,0,0,1,1,1,1,1,1,1,1
09.02.2026 21:00,0,0,0,0,1.451338367,0,0,0,1.451338367,0,0,1,1,1,1,1,1,1,1
09.02.2026 22:00,0,0,0,0,1.33065035,0,0,0,1.33065035,0,0,1,1,1,1,1,1,1,1
09.02.2026 23:00,0,0,0,0,1.372442165,0,0,0,1.372442165,0,0,1,1,1,1,1,1,1,1
10.02.2026 00:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
10.02.2026 01:00,0,0,0,0,1.069886885,0,0,0,1.069886885,0,0,1,1,1,1,1,1,1,1
10.02.2026 02:00,0,0,0,0,1.142238443,0,0,0,1.142238443,0,0,1,1,1,1,1,1,1,1
10.02.2026 03:00,0,0,0,0,1.59949141,0,0,0,1.59949141,0,0,1,1,1,1,1,1,1,1
10.02.2026 04:00,0,0,0,0,1.754993911,0,0,0,1.754993911,0,0,1,1,1,1,1,1,1,1
10.02.2026 05:00,0,0,0,0,1.837228515,0,0,0,1.837228515,0,0,1,1,1,1,1,1,1,1
10.02.2026 06:00,0,0,0,0.258948066,2.660021036,0.258948066,0,0,2.40107297,0,0,1,1,1,1,1,1,1,1
10.02.2026 07:00,0,0,0,0.332019933,2.515578451,0.332019933,0,0,2.183558519,0,0,1,1,1,1,1,1,1,1
10.02.2026 08:00,0,0,0,0.57913259,2.945415152,0.57913259,0,0,2.366282562,0,0,1,1,1,1,1,1,1,1
10.02.2026 09:00,0,0,0,0.903040169,3.312691774,0.903040169,0,0,2.409651606,0,0,1,1,1,1,1,1,1,1
10.02.2026 10:00,0,0,0,1.174699867,3.630291324,1.174699867,0,0,2.455591457,0,0,1,1,1,1,1,1,1,1
10.02.2026 11:00,0,0,0,1.647314219,3.410997484,1.647314219,0,0,1.763683265,0,0,1,1,1,1,1,1,1,1
10.02.2026 12:00,0,0,0,1.361652809,3.824348731,1.361652809,0,0,2.462695922,0,0,1,1,1,1,1,1,1,1
10.02.2026 13:00,0,0,0,1.418000155,3.414474591,1.418000155,0,0,1.996474436,0,0,1,1,1,1,1,1,1,1
10.02.2026 14:00,0,0,0,1.245002056,3.801640503,1.245002056,0,0,2.556638447,0,0,1,1,1,1,1,1,1,1
10.02.2026 15:00,0,0,0,0.847548527,2.979833635,0.847548527,0,0,2.132285108,0,0,1,1,1,1,1,1,1,1
10.02.2026 16:00,0,0,0,0.708040953,2.80281981,0.708040953,0,0,2.094778857,0,0,1,1,1,1,1,1,1,1
10.02.2026 17:00,1,0,0,0.345800748,3.001540778,0.345800748,0,0,0,2.65574003,0,1,0,1,1,1,1,1,1
10.02.2026 18:00,1,0,0,0.207552409,2.53635727,0.207552409,0,0,0,2.328804861,0,1,0,1,1,1,1,1,1
10.02.2026 19:00,1,0,0,0,1.76969638,0,0,0,0,1.76969638,0,1,0,1,1,1,1,1,1
10.02.2026 20:00,0,0,0,0,1.769174049,0,0,0,1.769174049,0,0,1,1,1,1,1,1,1,1
10.02.2026 21:00,0,0,0,0,1.697792733,0,0,0,1.697792733,0,0,1,1,1,1,1,1,1,1
10.02.2026 22:00,0,0,0,0,1.563389207,0,0,0,1.563389207,0,0,1,1,1,1,1,1,1,1
10.02.2026 23:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
11.02.2026 00:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
11.02.2026 01:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
11.02.2026 02:00,0,0,0,0,1.404422927,0,0,0,1.404422927,0,0,1,1,1,1,1,1,1,1
11.02.2026 03:00,1,0,0,0,1.335369559,0,0,0,0,1.335369559,0,1,0,1,1,1,1,1,1
11.02.2026 04:00,1,0,0,0,1.620206174,0,0,0,0,1.620206174,0,1,0,1,1,1,1,1,1
11.02.2026 05:00,1,0,0,0,2.385996779,0,0,0,0,2.385996779,0,1,0,1,1,1,1,1,1
11.02.2026 06:00,0,0,0,0.374288923,2.419947984,0.374288923,0,0,2.045659061,0,0,1,1,1,1,1,1,1,1
11.02.2026 07:00,0,0,0,0.578360845,2.434469523,0.578360845,0,0,1.856108677,0,0,1,1,1,1,1,1,1,1
11.02.2026 08:00,0,0,0,0.536577622,2.657565228,0.536577622,0,0,2.120987606,0,0,1,1,1,1,1,1,1,1
11.02.2026 09:00,0,0,0,0.940002487,3.470610426,0.940002487,0,0,2.530607938,0,0,1,1,1,1,1,1,1,1
11.02.2026 10:00,0,0,0,1.178493037,3.141849756,1.178493037,0,0,1.963356719,0,0,1,1,1,1,1,1,1,1
11.02.2026 11:00,0,0,0,1.345100875,3.778646682,1.345100875,0,0,2.433545807,0,0,1,1,1,1,1,1,1,1
11.02.2026 12:00,0,0,0,1.464164324,3.526051851,1.464164324,0,0,2.061887526,0,0,1,1,1,1,1,1,1,1
11.02.2026 13:00,0,0,0,1.758100942,3.392417172,1.758100942,0,0,1.63431623,0,0,1,1,1,1,1,1,1,1
11.02.2026 14:00,0,0,0,0.992849538,3.33887094,0.992849538,0,0,2.346021403,0,0,1,1,1,1,1,1,0,1
11.02.2026 15:00,0,0,0,1.12662559,3.069530247,1.12662559,0,0,1.942904657,0,0,1,1,1,1,1,1,0,1
11.02.2026 16:00,0,0,0,0.789947044,2.830414266,0.789947044,0,0,2.040467222,0,0,1,1,1,1,1,1,0,1
11.02.2026 17:00,0,0,0,0.392826339,2.369630994,0.392826339,0,0,1.976804655,0,0,1,1,1,1,1,1,0,1
11.02.2026 18:00,0,0,0,0.367836328,2.74390952,0.367836328,0,0,2.376073193,0,0,1,1,1,1,1,1,0,1
11.02.2026 19:00,0,0,0,0,2.060308941,0,0,0,2.060308941,0,0,1,1,1,1,1,1,0,1
11.02.2026 20:00,0,0,0,0,1.893417981,0,0,0,1.893417981,0,0,1,1,1,1,1,1,0,1
11.02.2026 21:00,0,0,0,0,1.339963778,0,0,0,1.339963778,0,0,1,1,1,1,1,1,0,1
11.02.2026 22:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1
11.02.2026 23:00,0,0,0,0,1.161594169,0,0,0,1.161594169,0,0,1,1,1,1,1,1,1,1
12.02.2026 00:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
12.02.2026 01:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
12.02.2026 02:00,0,0,0,0,1.61860873,0,0,0,1.61860873,0,0,1,1,1,1,1,1,1,1
12.02.2026 03:00,0,0,0,0,1.488056776,0,0,0,1.488056776,0,0,1,1,1,1,1,1,1,1
12.02.2026 04:00,0,0,0,0,2.033593126,0,0,0,2.033593126,0,0,1,1,1,1,1,1,1,1
12.02.2026 05:00,0,0,0,0,2.339006242,0,0,0,2.339006242,0,0,1,1,1,1,1,1,1,1
12.02.2026 06:00,0,0,0,0.3662469,2.418858419,0.3662469,0,0,2.052611518,0,0,1,1,1,1,1,1,1,1
12.02.2026 07:00,0,0,0,0.485472054,2.552837878,0.485472054,0,0,2.067365824,0,0,1,1,1,1,1,1,1,1
12.02.2026 08:00,0,0,0,0.705586154,2.928009189,0.705586154,0,0,2.222423035,0,0,1,1,1,1,1,1,1,1
12.02.2026 09:00,0,0,0,1.206736749,3.393038585,1.206736749,0,0,2.186301836,0,0,1,1,1,1,1,1,1,1
12.02.2026 10:00,0,0,0,1.440318309,3.715277336,1.440318309,0,0,2.274959027,0,0,1,1,1,1,1,1,1,1
12.02.2026 11:00,0,0,0,1.795910468,3.293268051,1.795910468,0,0,1.497357582,0,0,1,1,1,1,1,1,1,1
12.02.2026 12:00,0,0,0,1.365045192,3.466316792,1.365045192,0,0,2.1012716,0,0,1,1,1,1,1,1,1,1
12.02.2026 13:00,0,0,0,1.169055225,3.600568055,1.169055225,0,0,2.43151283,0,0,1,1,1,1,1,1,1,1
